timestamp,court,date,criminal_cases_found,files_downloaded,case_numbers,status
2025-07-23T11:41:36.493589,COA12,2025-02-04,0,0,,no_cases
2025-07-23T11:41:39.464240,COA13,2025-02-04,0,0,,no_cases
2025-07-23T11:41:43.114365,COA14,2025-02-04,1,1,14-23-00630-CR,completed
2025-07-23T11:41:45.283436,COA01,2025-02-05,0,0,,no_cases
2025-07-23T11:41:47.384525,COA02,2025-02-05,0,0,,no_cases
2025-07-23T11:41:49.965444,COA03,2025-02-05,0,0,,no_cases
2025-07-23T11:41:52.185134,COA04,2025-02-05,0,0,,no_cases
2025-07-23T11:41:56.491785,COA05,2025-02-05,1,1,05-25-00079-CR,completed
2025-07-23T11:41:59.720958,COA06,2025-02-05,1,1,06-24-00114-CR,completed
2025-07-23T11:42:01.812310,COA07,2025-02-05,0,0,,no_cases
2025-07-23T11:42:03.930160,COA08,2025-02-05,0,0,,no_cases
2025-07-23T11:42:08.615010,COA09,2025-02-05,2,2,09-24-00157-CR;09-24-00446-CR,completed
2025-07-23T11:42:10.682985,COA10,2025-02-05,0,0,,no_cases
2025-07-23T11:42:12.774315,COA11,2025-02-05,0,0,,no_cases
2025-07-23T11:42:17.240914,COA12,2025-02-05,1,1,12-24-00212-CR,completed
2025-07-23T11:42:20.033611,COA13,2025-02-05,0,0,,no_cases
2025-07-23T11:42:22.252508,COA14,2025-02-05,0,0,,no_cases
2025-07-23T11:42:25.608050,COA01,2025-02-06,1,1,01-23-00650-CR,completed
2025-07-23T11:42:31.666445,COA02,2025-02-06,3,3,02-23-00270-CR;02-24-00213-CR;02-24-00434-CR,completed
2025-07-23T11:42:35.217474,COA03,2025-02-06,1,1,03-23-00329-CR,completed
2025-07-23T11:42:37.413635,COA04,2025-02-06,0,0,,no_cases
2025-07-23T11:42:40.526129,COA05,2025-02-06,0,0,,no_cases
2025-07-23T11:42:42.597683,COA06,2025-02-06,0,0,,no_cases
2025-07-23T11:42:44.685227,COA07,2025-02-06,0,0,,no_cases
2025-07-23T11:42:47.954569,COA08,2025-02-06,1,1,08-25-00056-CR,completed
2025-07-23T11:42:50.759007,COA09,2025-02-06,0,0,,no_cases
2025-07-23T11:42:55.575530,COA10,2025-02-06,2,2,10-17-00143-CR;10-25-00021-CR,completed
2025-07-23T11:42:58.989035,COA11,2025-02-06,1,1,11-23-00209-CR,completed
2025-07-23T11:43:01.057257,COA12,2025-02-06,0,0,,no_cases
2025-07-23T11:43:07.789488,COA13,2025-02-06,2,2,13-23-00386-CR;13-24-00494-CR,completed
2025-07-23T11:43:12.541821,COA14,2025-02-06,2,2,14-22-00938-CR;14-24-00968-CR,completed
2025-07-23T11:43:14.703815,COA01,2025-02-07,0,0,,no_cases
2025-07-23T11:43:16.795873,COA02,2025-02-07,0,0,,no_cases
2025-07-23T11:43:20.177336,COA03,2025-02-07,1,1,03-24-00722-CR,completed
2025-07-23T11:43:22.358602,COA04,2025-02-07,0,0,,no_cases
2025-07-23T11:43:26.441755,COA05,2025-02-07,1,1,05-25-00020-CR,completed
2025-07-23T11:43:28.774369,COA06,2025-02-07,0,0,,no_cases
2025-07-23T11:43:32.342716,COA07,2025-02-07,1,1,07-24-00259-CR,completed
2025-07-23T11:43:34.466669,COA08,2025-02-07,0,0,,no_cases
2025-07-23T11:43:36.540495,COA09,2025-02-07,0,0,,no_cases
2025-07-23T11:43:38.613589,COA10,2025-02-07,0,0,,no_cases
2025-07-23T11:43:43.890372,COA11,2025-02-07,0,0,,no_cases
2025-07-23T11:43:45.962271,COA12,2025-02-07,0,0,,no_cases
2025-07-23T11:43:48.088561,COA13,2025-02-07,0,0,,no_cases
2025-07-23T11:43:50.369204,COA14,2025-02-07,0,0,,no_cases
2025-07-23T11:43:52.529034,COA01,2025-02-10,0,0,,no_cases
2025-07-23T11:43:54.639235,COA02,2025-02-10,0,0,,no_cases
2025-07-23T11:43:56.729932,COA03,2025-02-10,0,0,,no_cases
2025-07-23T11:43:59.398876,COA04,2025-02-10,0,0,,no_cases
2025-07-23T11:44:02.665930,COA05,2025-02-10,0,0,,no_cases
2025-07-23T11:44:04.770833,COA06,2025-02-10,0,0,,no_cases
2025-07-23T11:44:06.860562,COA07,2025-02-10,0,0,,no_cases
2025-07-23T11:44:09.320536,COA08,2025-02-10,0,0,,no_cases
2025-07-23T11:44:11.646577,COA09,2025-02-10,0,0,,no_cases
2025-07-23T11:44:13.742157,COA10,2025-02-10,0,0,,no_cases
2025-07-23T11:44:15.821762,COA11,2025-02-10,0,0,,no_cases
2025-07-23T11:44:17.903641,COA12,2025-02-10,0,0,,no_cases
2025-07-23T11:44:20.033054,COA13,2025-02-10,0,0,,no_cases
2025-07-23T11:44:22.192268,COA14,2025-02-10,0,0,,no_cases
2025-07-23T11:44:25.666378,COA01,2025-02-11,1,1,01-23-00199-CR,completed
2025-07-23T11:44:27.900134,COA02,2025-02-11,0,0,,no_cases
2025-07-23T11:44:31.477513,COA03,2025-02-11,1,1,03-25-00018-CR,completed
2025-07-23T11:44:33.693461,COA04,2025-02-11,0,0,,no_cases
2025-07-23T11:44:40.071418,COA05,2025-02-11,3,3,05-22-00694-CR;05-24-00972-CR;05-25-00105-CR,completed
2025-07-23T11:44:43.921406,COA06,2025-02-11,1,1,06-24-00111-CR,completed
2025-07-23T11:44:47.443945,COA07,2025-02-11,1,1,07-24-00050-CR,completed
2025-07-23T11:44:49.760534,COA08,2025-02-11,0,0,,no_cases
2025-07-23T11:44:52.282187,COA09,2025-02-11,0,0,,no_cases
2025-07-23T11:44:55.315529,COA10,2025-02-11,0,0,,no_cases
2025-07-23T11:44:57.792250,COA11,2025-02-11,0,0,,no_cases
2025-07-23T11:45:01.249478,COA12,2025-02-11,0,0,,no_cases
2025-07-23T11:45:03.381577,COA13,2025-02-11,0,0,,no_cases
2025-07-23T11:45:10.296987,COA14,2025-02-11,2,2,14-24-00979-CR;14-24-00981-CR,completed
2025-07-23T11:45:12.833247,COA01,2025-02-12,0,0,,no_cases
2025-07-23T11:45:15.292375,COA02,2025-02-12,0,0,,no_cases
2025-07-23T11:45:18.495364,COA03,2025-02-12,1,1,03-24-00703-CR,completed
2025-07-23T11:45:23.593891,COA04,2025-02-12,2,2,04-23-00772-CR;04-24-00780-CR,completed
2025-07-23T11:45:29.266574,COA05,2025-02-12,2,2,05-23-00303-CR;05-24-01296-CR,completed
2025-07-23T11:45:31.444962,COA06,2025-02-12,0,0,,no_cases
2025-07-23T11:45:35.618945,COA07,2025-02-12,1,1,07-25-00077-CR,completed
2025-07-23T11:45:39.819258,COA08,2025-02-12,1,1,08-24-00073-CR,completed
2025-07-23T11:45:44.349462,COA09,2025-02-12,2,2,09-23-00122-CR;09-25-00027-CR,completed
2025-07-23T11:45:46.440307,COA10,2025-02-12,0,0,,no_cases
2025-07-23T11:45:48.546149,COA11,2025-02-12,0,0,,no_cases
2025-07-23T11:45:54.331337,COA12,2025-02-12,3,3,12-24-00120-CR;12-24-00303-CR;12-25-00046-CR,completed
2025-07-23T11:45:56.692002,COA13,2025-02-12,0,0,,no_cases
2025-07-23T11:45:58.983651,COA14,2025-02-12,0,0,,no_cases
2025-07-23T11:46:02.351237,COA01,2025-02-13,1,1,01-24-01011-CR,completed
2025-07-23T11:46:07.214601,COA02,2025-02-13,2,2,02-24-00148-CR;02-24-00190-CR,completed
2025-07-23T11:46:10.632865,COA03,2025-02-13,1,1,03-23-00133-CR,completed
2025-07-23T11:46:13.102502,COA04,2025-02-13,0,0,,no_cases
2025-07-23T11:46:17.357899,COA05,2025-02-13,1,1,05-25-00109-CR,completed
2025-07-23T11:46:19.435037,COA06,2025-02-13,0,0,,no_cases
2025-07-23T11:46:22.703849,COA07,2025-02-13,1,1,07-24-00182-CR,completed
2025-07-23T11:46:25.028254,COA08,2025-02-13,0,0,,no_cases
2025-07-23T11:46:27.368772,COA09,2025-02-13,0,0,,no_cases
2025-07-23T11:46:31.021845,COA10,2025-02-13,1,1,10-22-00173-CR,completed
2025-07-23T11:46:35.895960,COA11,2025-02-13,2,2,11-23-00185-CR;11-23-00270-CR,completed
2025-07-23T11:46:37.984287,COA12,2025-02-13,0,0,,no_cases
2025-07-23T11:46:41.873066,COA13,2025-02-13,1,1,13-24-00080-CR,completed
2025-07-23T11:46:47.406551,COA14,2025-02-13,2,2,14-23-00884-CR;14-25-00083-CR,completed
2025-07-23T11:46:49.724688,COA01,2025-02-14,0,0,,no_cases
2025-07-23T11:46:51.961253,COA02,2025-02-14,0,0,,no_cases
2025-07-23T11:46:55.241497,COA03,2025-02-14,1,1,03-24-00708-CR,completed
2025-07-23T11:46:57.420123,COA04,2025-02-14,0,0,,no_cases
2025-07-23T11:47:00.182372,COA05,2025-02-14,0,0,,no_cases
2025-07-23T11:47:04.509835,COA06,2025-02-14,2,2,06-24-00095-CR;06-24-00118-CR,completed
2025-07-23T11:47:07.766809,COA07,2025-02-14,1,1,07-24-00375-CR,completed
2025-07-23T11:47:11.077909,COA08,2025-02-14,1,1,08-24-00030-CR,completed
2025-07-23T11:47:13.505642,COA09,2025-02-14,0,0,,no_cases
2025-07-23T11:47:15.576233,COA10,2025-02-14,0,0,,no_cases
2025-07-23T11:47:17.646385,COA11,2025-02-14,0,0,,no_cases
2025-07-23T11:47:19.773415,COA12,2025-02-14,0,0,,no_cases
2025-07-23T11:47:22.138761,COA13,2025-02-14,0,0,,no_cases
2025-07-23T11:47:24.479929,COA14,2025-02-14,0,0,,no_cases
2025-07-23T11:47:26.634645,COA01,2025-02-17,0,0,,no_cases
2025-07-23T11:47:28.720261,COA02,2025-02-17,0,0,,no_cases
2025-07-23T11:47:31.492360,COA03,2025-02-17,0,0,,no_cases
2025-07-23T11:47:34.720469,COA04,2025-02-17,0,0,,no_cases
2025-07-23T11:47:37.417085,COA05,2025-02-17,0,0,,no_cases
2025-07-23T11:47:39.785505,COA06,2025-02-17,0,0,,no_cases
2025-07-23T11:47:42.067063,COA07,2025-02-17,0,0,,no_cases
2025-07-23T11:47:44.429503,COA08,2025-02-17,0,0,,no_cases
2025-07-23T11:47:46.809771,COA09,2025-02-17,0,0,,no_cases
2025-07-23T11:47:48.932044,COA10,2025-02-17,0,0,,no_cases
2025-07-23T11:47:51.602091,COA11,2025-02-17,0,0,,no_cases
2025-07-23T11:47:53.673579,COA12,2025-02-17,0,0,,no_cases
2025-07-23T11:47:56.852801,COA13,2025-02-17,0,0,,no_cases
2025-07-23T11:47:59.015177,COA14,2025-02-17,0,0,,no_cases
2025-07-23T11:48:01.428651,COA01,2025-02-18,0,0,,no_cases
2025-07-23T11:48:03.528781,COA02,2025-02-18,0,0,,no_cases
2025-07-23T11:48:05.623962,COA03,2025-02-18,0,0,,no_cases
2025-07-23T11:48:08.078031,COA04,2025-02-18,0,0,,no_cases
2025-07-23T11:48:11.121717,COA05,2025-02-18,0,0,,no_cases
2025-07-23T11:48:13.199174,COA06,2025-02-18,0,0,,no_cases
2025-07-23T11:48:15.299688,COA07,2025-02-18,0,0,,no_cases
2025-07-23T11:48:17.420432,COA08,2025-02-18,0,0,,no_cases
2025-07-23T11:48:19.491724,COA09,2025-02-18,0,0,,no_cases
2025-07-23T11:48:21.660252,COA10,2025-02-18,0,0,,no_cases
2025-07-23T11:48:23.982408,COA11,2025-02-18,0,0,,no_cases
2025-07-23T11:48:27.488836,COA12,2025-02-18,0,0,,no_cases
2025-07-23T11:48:29.765833,COA13,2025-02-18,0,0,,no_cases
2025-07-23T11:48:33.755454,COA14,2025-02-18,0,0,,no_cases
2025-07-23T11:48:36.188657,COA01,2025-02-19,0,0,,no_cases
2025-07-23T11:48:38.290086,COA02,2025-02-19,0,0,,no_cases
2025-07-23T11:48:41.746593,COA03,2025-02-19,1,1,03-25-00065-CR,completed
2025-07-23T11:48:48.155592,COA04,2025-02-19,2,2,04-24-00843-CR;04-25-00048-CR,completed
2025-07-23T11:48:55.269463,COA05,2025-02-19,3,3,05-21-00640-CR;05-23-00603-CR;05-24-01345-CR,completed
2025-07-23T11:48:58.940344,COA06,2025-02-19,1,1,06-24-00164-CR,completed
2025-07-23T11:49:01.163702,COA07,2025-02-19,0,0,,no_cases
2025-07-23T11:49:03.719602,COA08,2025-02-19,0,0,,no_cases
2025-07-23T11:49:10.661284,COA09,2025-02-19,3,3,09-23-00043-CR;09-23-00055-CR;09-24-00427-CR,completed
2025-07-23T11:49:13.726817,COA10,2025-02-19,0,0,,no_cases
2025-07-23T11:49:16.051478,COA11,2025-02-19,0,0,,no_cases
2025-07-23T11:49:21.271089,COA12,2025-02-19,2,2,12-24-00070-CR;12-24-00333-CR,completed
2025-07-23T11:49:23.977404,COA13,2025-02-19,0,0,,no_cases
2025-07-23T11:49:27.298365,COA14,2025-02-19,0,0,,no_cases
2025-07-23T11:49:33.041578,COA01,2025-02-20,2,2,01-23-00086-CR;01-25-00070-CR,completed
2025-07-23T11:49:44.740736,COA02,2025-02-20,4,4,02-24-00041-CR;02-24-00423-CR;02-24-00425-CR;02-24-00427-CR,completed
2025-07-23T11:49:49.097451,COA03,2025-02-20,2,2,03-22-00684-CR;03-24-00502-CR,completed
2025-07-23T11:49:51.266186,COA04,2025-02-20,0,0,,no_cases
2025-07-23T11:49:54.080685,COA05,2025-02-20,0,0,,no_cases
2025-07-23T11:49:56.149339,COA06,2025-02-20,0,0,,no_cases
2025-07-23T11:49:58.606359,COA07,2025-02-20,0,0,,no_cases
2025-07-23T11:50:02.074620,COA08,2025-02-20,1,1,08-24-00029-CR,completed
2025-07-23T11:50:04.187849,COA09,2025-02-20,0,0,,no_cases
2025-07-23T11:50:10.180287,COA10,2025-02-20,3,3,10-23-00243-CR;10-23-00421-CR;10-24-00056-CR,completed
2025-07-23T11:50:12.244997,COA11,2025-02-20,0,0,,no_cases
2025-07-23T11:50:14.587511,COA12,2025-02-20,0,0,,no_cases
2025-07-23T11:50:18.303030,COA13,2025-02-20,1,1,13-24-00036-CR,completed
2025-07-23T11:50:28.354692,COA14,2025-02-20,5,5,14-17-00838-CR;14-24-00016-CR;14-24-00314-CR;14-24-00836-CR;14-25-00080-CR,completed
2025-07-23T11:50:31.001699,COA01,2025-02-21,0,0,,no_cases
2025-07-23T11:50:33.114616,COA02,2025-02-21,0,0,,no_cases
2025-07-23T11:50:39.160623,COA03,2025-02-21,3,3,03-23-00137-CR;03-24-00024-CR;03-24-00552-CR,completed
2025-07-23T11:50:41.333578,COA04,2025-02-21,0,0,,no_cases
2025-07-23T11:50:45.266620,COA05,2025-02-21,1,1,05-23-00083-CR,completed
2025-07-23T11:50:47.333293,COA06,2025-02-21,0,0,,no_cases
2025-07-23T11:50:49.680588,COA07,2025-02-21,0,0,,no_cases
2025-07-23T11:50:52.993423,COA08,2025-02-21,1,1,08-24-00101-CR,completed
2025-07-23T11:50:55.063411,COA09,2025-02-21,0,0,,no_cases
2025-07-23T11:50:57.521603,COA10,2025-02-21,0,0,,no_cases
2025-07-23T11:51:02.358159,COA11,2025-02-21,2,2,11-23-00034-CR;11-23-00215-CR,completed
2025-07-23T11:51:04.495574,COA12,2025-02-21,0,0,,no_cases
2025-07-23T11:51:07.021609,COA13,2025-02-21,0,0,,no_cases
2025-07-23T11:51:09.325521,COA14,2025-02-21,0,0,,no_cases
2025-07-23T11:51:11.491612,COA01,2025-02-24,0,0,,no_cases
2025-07-23T11:51:13.585769,COA02,2025-02-24,0,0,,no_cases
2025-07-23T11:51:15.688724,COA03,2025-02-24,0,0,,no_cases
2025-07-23T11:51:17.865553,COA04,2025-02-24,0,0,,no_cases
2025-07-23T11:51:23.279572,COA05,2025-02-24,2,2,05-23-01081-CR;05-23-01083-CR,completed
2025-07-23T11:51:26.309508,COA06,2025-02-24,0,0,,no_cases
2025-07-23T11:51:29.558411,COA07,2025-02-24,1,1,07-24-00171-CR,completed
2025-07-23T11:51:32.061556,COA08,2025-02-24,0,0,,no_cases
2025-07-23T11:51:34.480181,COA09,2025-02-24,0,0,,no_cases
2025-07-23T11:51:36.660208,COA10,2025-02-24,0,0,,no_cases
2025-07-23T11:51:38.726948,COA11,2025-02-24,0,0,,no_cases
2025-07-23T11:51:40.802945,COA12,2025-02-24,0,0,,no_cases
2025-07-23T11:51:43.096451,COA13,2025-02-24,0,0,,no_cases
2025-07-23T11:51:45.491822,COA14,2025-02-24,0,0,,no_cases
2025-07-23T11:51:49.243009,COA01,2025-02-25,1,1,01-22-00935-CR,completed
2025-07-23T11:51:57.587215,COA02,2025-02-25,0,0,,no_cases
2025-07-23T11:52:01.183277,COA03,2025-02-25,1,1,03-23-00276-CR,completed
2025-07-23T11:52:03.695867,COA04,2025-02-25,0,0,,no_cases
2025-07-23T11:52:08.027374,COA05,2025-02-25,1,1,05-23-00754-CR,completed
2025-07-23T11:52:11.811034,COA06,2025-02-25,1,1,06-24-00077-CR,completed
2025-07-23T11:52:16.642877,COA07,2025-02-25,2,2,07-24-00098-CR;07-24-00226-CR,completed
2025-07-23T11:52:18.766475,COA08,2025-02-25,0,0,,no_cases
2025-07-23T11:52:21.192578,COA09,2025-02-25,0,0,,no_cases
2025-07-23T11:52:23.624229,COA10,2025-02-25,0,0,,no_cases
2025-07-23T11:52:25.702963,COA11,2025-02-25,0,0,,no_cases
2025-07-23T11:52:28.389215,COA12,2025-02-25,0,0,,no_cases
2025-07-23T11:52:31.059114,COA13,2025-02-25,0,0,,no_cases
2025-07-23T11:52:36.030348,COA14,2025-02-25,2,2,14-23-00442-CR;14-23-00847-CR,completed
2025-07-23T11:52:38.319362,COA01,2025-02-26,0,0,,no_cases
2025-07-23T11:52:40.773429,COA02,2025-02-26,0,0,,no_cases
2025-07-23T11:52:43.267282,COA03,2025-02-26,0,0,,no_cases
2025-07-23T11:52:50.562134,COA04,2025-02-26,4,4,04-22-00433-CR;04-24-00290-CR;04-24-00800-CR;04-25-00071-CR,completed
2025-07-23T11:53:01.742293,COA05,2025-02-26,4,4,05-23-00365-CR;05-23-00735-CR;05-23-01087-CR;05-23-01099-CR,completed
2025-07-23T11:53:06.981126,COA06,2025-02-26,2,2,06-24-00110-CR;06-24-00125-CR,completed
2025-07-23T11:53:10.191245,COA07,2025-02-26,0,0,,no_cases
2025-07-23T11:53:12.726588,COA08,2025-02-26,0,0,,no_cases
2025-07-23T11:53:17.556276,COA09,2025-02-26,2,2,09-24-00037-CR;09-24-00220-CR,completed
2025-07-23T11:53:19.960615,COA10,2025-02-26,0,0,,no_cases
2025-07-23T11:53:22.035943,COA11,2025-02-26,0,0,,no_cases
2025-07-23T11:53:24.110167,COA12,2025-02-26,0,0,,no_cases
2025-07-23T11:53:26.258630,COA13,2025-02-26,0,0,,no_cases
2025-07-23T11:53:28.416925,COA14,2025-02-26,0,0,,no_cases
2025-07-23T11:53:30.666703,COA01,2025-02-27,0,0,,no_cases
2025-07-23T11:53:40.957761,COA02,2025-02-27,6,6,02-19-00237-CR;02-24-00071-CR;02-24-00226-CR;02-24-00288-CR;02-24-00324-CR;02-24-00326-CR,completed
2025-07-23T11:53:43.108055,COA03,2025-02-27,0,0,,no_cases
2025-07-23T11:53:49.063376,COA04,2025-02-27,0,0,,no_cases
2025-07-23T11:53:56.500776,COA05,2025-02-27,4,4,05-21-00621-CR;05-21-00629-CR;05-21-00635-CR;05-21-00637-CR,completed
2025-07-23T11:54:00.651045,COA06,2025-02-27,1,1,06-24-00035-CR,completed
2025-07-23T11:54:05.009178,COA07,2025-02-27,2,2,07-24-00073-CR;07-24-00241-CR,completed
2025-07-23T11:54:09.448241,COA08,2025-02-27,2,2,08-25-00006-CR;08-25-00008-CR,completed
2025-07-23T11:54:11.661286,COA09,2025-02-27,0,0,,no_cases
2025-07-23T11:54:20.084535,COA10,2025-02-27,3,3,10-23-00246-CR;10-24-00055-CR;10-25-00030-CR,completed
2025-07-23T11:54:24.668330,COA11,2025-02-27,2,2,11-24-00121-CR;11-24-00316-CR,completed
2025-07-23T11:54:26.739915,COA12,2025-02-27,0,0,,no_cases
2025-07-23T11:54:33.850120,COA13,2025-02-27,3,3,13-23-00450-CR;13-24-00217-CR;13-24-00644-CR,completed
2025-07-23T11:54:46.497721,COA14,2025-02-27,4,4,14-23-00162-CR;14-23-00803-CR;14-24-00722-CR;14-24-00727-CR,completed
2025-07-23T11:54:49.007497,COA01,2025-02-28,0,0,,no_cases
2025-07-23T11:54:51.277204,COA02,2025-02-28,0,0,,no_cases
2025-07-23T11:54:57.962435,COA03,2025-02-28,4,4,03-24-00033-CR;03-24-00401-CR;03-24-00548-CR;03-24-00659-CR,completed
2025-07-23T11:55:01.118248,COA04,2025-02-28,0,0,,no_cases
2025-07-23T11:55:08.383621,COA05,2025-02-28,3,3,05-24-01450-CR;05-25-00211-CR;05-25-00213-CR,completed
2025-07-23T11:55:11.871469,COA06,2025-02-28,1,1,06-24-00087-CR,completed
2025-07-23T11:55:13.942892,COA07,2025-02-28,0,0,,no_cases
2025-07-23T11:55:16.098245,COA08,2025-02-28,0,0,,no_cases
2025-07-23T11:55:18.819302,COA09,2025-02-28,0,0,,no_cases
2025-07-23T11:55:20.895802,COA10,2025-02-28,0,0,,no_cases
2025-07-23T11:55:24.537317,COA11,2025-02-28,0,0,,no_cases
2025-07-23T11:55:36.575274,COA12,2025-02-28,7,7,12-24-00095-CR;12-24-00150-CR;12-24-00187-CR;12-24-00195-CR;12-24-00210-CR;12-24-00245-CR;12-24-00289-CR,completed
2025-07-23T11:55:42.027388,COA13,2025-02-28,0,0,,no_cases
2025-07-23T11:55:44.205314,COA14,2025-02-28,0,0,,no_cases
2025-07-23T11:55:46.449644,COA01,2025-03-03,0,0,,no_cases
2025-07-23T11:55:48.541916,COA02,2025-03-03,0,0,,no_cases
2025-07-23T11:55:50.637353,COA03,2025-03-03,0,0,,no_cases
2025-07-23T11:55:53.072876,COA04,2025-03-03,0,0,,no_cases
2025-07-23T11:55:57.050959,COA05,2025-03-03,1,1,05-24-00058-CR,completed
2025-07-23T11:55:59.122263,COA06,2025-03-03,0,0,,no_cases
2025-07-23T11:56:01.210660,COA07,2025-03-03,0,0,,no_cases
2025-07-23T11:56:03.304582,COA08,2025-03-03,0,0,,no_cases
2025-07-23T11:56:05.630837,COA09,2025-03-03,0,0,,no_cases
2025-07-23T11:56:07.709615,COA10,2025-03-03,0,0,,no_cases
2025-07-23T11:56:09.786463,COA11,2025-03-03,0,0,,no_cases
2025-07-23T11:56:11.858795,COA12,2025-03-03,0,0,,no_cases
2025-07-23T11:56:14.122923,COA13,2025-03-03,0,0,,no_cases
2025-07-23T11:56:16.581633,COA14,2025-03-03,0,0,,no_cases
2025-07-23T11:56:21.572356,COA01,2025-03-04,2,2,01-19-00863-CR;01-24-00253-CR,completed
2025-07-23T11:56:24.090835,COA02,2025-03-04,0,0,,no_cases
2025-07-23T11:56:26.442628,COA03,2025-03-04,0,0,,no_cases
2025-07-23T11:56:28.634196,COA04,2025-03-04,0,0,,no_cases
2025-07-23T11:56:31.770342,COA05,2025-03-04,0,0,,no_cases
2025-07-23T11:56:34.094470,COA06,2025-03-04,0,0,,no_cases
2025-07-23T11:56:36.175922,COA07,2025-03-04,0,0,,no_cases
2025-07-23T11:56:38.300529,COA08,2025-03-04,0,0,,no_cases
2025-07-23T11:56:40.384086,COA09,2025-03-04,0,0,,no_cases
2025-07-23T11:56:42.618241,COA10,2025-03-04,0,0,,no_cases
2025-07-23T11:56:45.213612,COA11,2025-03-04,0,0,,no_cases
2025-07-23T11:56:47.449767,COA12,2025-03-04,0,0,,no_cases
2025-07-23T11:56:49.981120,COA13,2025-03-04,0,0,,no_cases
2025-07-23T11:56:53.376695,COA14,2025-03-04,1,1,14-25-00122-CR,completed
2025-07-23T11:56:59.982998,COA01,2025-03-05,0,0,,no_cases
2025-07-23T11:57:02.130182,COA02,2025-03-05,0,0,,no_cases
2025-07-23T11:57:04.248231,COA03,2025-03-05,0,0,,no_cases
2025-07-23T11:57:11.549988,COA04,2025-03-05,4,4,04-22-00240-CR;04-24-00218-CR;04-24-00790-CR;04-25-00129-CR,completed
2025-07-23T11:57:22.646916,COA05,2025-03-05,5,5,05-23-01084-CR;05-24-00044-CR;05-24-00046-CR;05-24-00048-CR;05-25-00188-CR,completed
2025-07-23T11:57:26.554939,COA06,2025-03-05,1,1,06-24-00079-CR,completed
2025-07-23T11:57:28.650246,COA07,2025-03-05,0,0,,no_cases
2025-07-23T11:57:30.910001,COA08,2025-03-05,0,0,,no_cases
2025-07-23T11:57:36.431196,COA09,2025-03-05,3,3,09-23-00352-CR;09-24-00229-CR;09-25-00023-CR,completed
2025-07-23T11:57:38.503655,COA10,2025-03-05,0,0,,no_cases
2025-07-23T11:57:40.868889,COA11,2025-03-05,0,0,,no_cases
2025-07-23T11:57:43.230064,COA12,2025-03-05,0,0,,no_cases
2025-07-23T11:57:47.352320,COA13,2025-03-05,1,1,13-25-00033-CR,completed
2025-07-23T11:57:49.606322,COA14,2025-03-05,0,0,,no_cases
2025-07-23T11:57:53.003817,COA01,2025-03-06,1,1,01-23-00390-CR,completed
2025-07-23T11:57:58.807401,COA02,2025-03-06,3,3,02-23-00053-CR;02-24-00155-CR;02-24-00205-CR,completed
2025-07-23T11:58:01.088066,COA03,2025-03-06,0,0,,no_cases
2025-07-23T11:58:03.293257,COA04,2025-03-06,0,0,,no_cases
2025-07-23T11:58:07.250592,COA05,2025-03-06,1,1,05-22-00695-CR,completed
2025-07-23T11:58:09.355502,COA06,2025-03-06,0,0,,no_cases
2025-07-23T11:58:11.437719,COA07,2025-03-06,0,0,,no_cases
2025-07-23T11:58:13.674681,COA08,2025-03-06,0,0,,no_cases
2025-07-23T11:58:16.015169,COA09,2025-03-06,0,0,,no_cases
2025-07-23T11:58:18.399944,COA10,2025-03-06,0,0,,no_cases
2025-07-23T11:58:22.785448,COA11,2025-03-06,1,1,11-25-00034-CR,completed
2025-07-23T11:58:25.484038,COA12,2025-03-06,0,0,,no_cases
2025-07-23T11:58:30.432213,COA13,2025-03-06,2,2,13-18-00392-CR;13-23-00337-CR,completed
2025-07-23T11:58:32.779067,COA14,2025-03-06,0,0,,no_cases
2025-07-23T11:58:35.072049,COA01,2025-03-07,0,0,,no_cases
2025-07-23T11:58:38.882780,COA02,2025-03-07,0,0,,no_cases
2025-07-23T11:58:42.029514,COA03,2025-03-07,0,0,,no_cases
2025-07-23T11:58:44.224723,COA04,2025-03-07,0,0,,no_cases
2025-07-23T11:58:48.476638,COA05,2025-03-07,1,1,05-23-00818-CR,completed
2025-07-23T11:58:52.426666,COA06,2025-03-07,1,1,06-24-00078-CR,completed
2025-07-23T11:58:56.570113,COA07,2025-03-07,0,0,,no_cases
2025-07-23T11:58:58.686308,COA08,2025-03-07,0,0,,no_cases
2025-07-23T11:59:00.754666,COA09,2025-03-07,0,0,,no_cases
2025-07-23T11:59:02.837430,COA10,2025-03-07,0,0,,no_cases
2025-07-23T11:59:04.906493,COA11,2025-03-07,0,0,,no_cases
2025-07-23T11:59:06.974625,COA12,2025-03-07,0,0,,no_cases
2025-07-23T11:59:09.218905,COA13,2025-03-07,0,0,,no_cases
2025-07-23T11:59:11.668179,COA14,2025-03-07,0,0,,no_cases
2025-07-23T11:59:15.058167,COA01,2025-03-10,0,0,,no_cases
2025-07-23T11:59:17.182062,COA02,2025-03-10,0,0,,no_cases
2025-07-23T11:59:20.656017,COA03,2025-03-10,0,0,,no_cases
2025-07-23T11:59:24.069648,COA04,2025-03-10,0,0,,no_cases
2025-07-23T11:59:28.312502,COA05,2025-03-10,1,1,05-24-00853-CR,completed
2025-07-23T11:59:30.410573,COA06,2025-03-10,0,0,,no_cases
2025-07-23T11:59:33.662671,COA07,2025-03-10,1,1,07-25-00073-CR,completed
2025-07-23T11:59:35.806770,COA08,2025-03-10,0,0,,no_cases
